volume,ticks,status,open,low,high,cost,close,timestamp,Instrument,Type
0,1611964800,ok,0.33,0.33,0.33,0,0.33,1/29/2021 18:00,BTC-31DEC21-36000-C,C
3.7,1612051200,ok,0.337,0.3355,0.337,1.24345,0.3355,1/30/2021 18:00,BTC-31DEC21-36000-C,C
0,1612137600,ok,0.3355,0.3355,0.3355,0,0.3355,1/31/2021 18:00,BTC-31DEC21-36000-C,C
4.4,1612224000,ok,0.368,0.368,0.464,1.6869,0.376,2/1/2021 18:00,BTC-31DEC21-36000-C,C
0,1612310400,ok,0.376,0.376,0.376,0,0.376,2/2/2021 18:00,BTC-31DEC21-36000-C,C
0,1612396800,ok,0.376,0.376,0.376,0,0.376,2/3/2021 18:00,BTC-31DEC21-36000-C,C
0.2,1612483200,ok,0.44,0.44,0.44,0.088,0.44,2/4/2021 18:00,BTC-31DEC21-36000-C,C
0,1612569600,ok,0.44,0.44,0.44,0,0.44,2/5/2021 18:00,BTC-31DEC21-36000-C,C
0.1,1612656000,ok,0.183,0.183,0.183,0.0183,0.183,2/6/2021 18:00,BTC-31DEC21-36000-C,C
0,1612742400,ok,0.183,0.183,0.183,0,0.183,2/7/2021 18:00,BTC-31DEC21-36000-C,C
0,1612828800,ok,0.183,0.183,0.183,0,0.183,2/8/2021 18:00,BTC-31DEC21-36000-C,C
0,1612915200,ok,0.183,0.183,0.183,0,0.183,2/9/2021 18:00,BTC-31DEC21-36000-C,C
0,1613001600,ok,0.183,0.183,0.183,0,0.183,2/10/2021 18:00,BTC-31DEC21-36000-C,C
0,1613088000,ok,0.183,0.183,0.183,0,0.183,2/11/2021 18:00,BTC-31DEC21-36000-C,C
0,1613174400,ok,0.183,0.183,0.183,0,0.183,2/12/2021 18:00,BTC-31DEC21-36000-C,C
0,1613260800,ok,0.183,0.183,0.183,0,0.183,2/13/2021 18:00,BTC-31DEC21-36000-C,C
0,1613347200,ok,0.183,0.183,0.183,0,0.183,2/14/2021 18:00,BTC-31DEC21-36000-C,C
0,1613433600,ok,0.183,0.183,0.183,0,0.183,2/15/2021 18:00,BTC-31DEC21-36000-C,C
0,1613520000,ok,0.183,0.183,0.183,0,0.183,2/16/2021 18:00,BTC-31DEC21-36000-C,C
0,1613606400,ok,0.183,0.183,0.183,0,0.183,2/17/2021 18:00,BTC-31DEC21-36000-C,C
0,1613692800,ok,0.183,0.183,0.183,0,0.183,2/18/2021 18:00,BTC-31DEC21-36000-C,C
0,1613779200,ok,0.183,0.183,0.183,0,0.183,2/19/2021 18:00,BTC-31DEC21-36000-C,C
0,1613865600,ok,0.183,0.183,0.183,0,0.183,2/20/2021 18:00,BTC-31DEC21-36000-C,C
0,1613952000,ok,0.183,0.183,0.183,0,0.183,2/21/2021 18:00,BTC-31DEC21-36000-C,C
0.1,1614038400,ok,0.66,0.66,0.66,0.066,0.66,2/22/2021 18:00,BTC-31DEC21-36000-C,C
0,1614124800,ok,0.66,0.66,0.66,0,0.66,2/23/2021 18:00,BTC-31DEC21-36000-C,C
0,1614211200,ok,0.66,0.66,0.66,0,0.66,2/24/2021 18:00,BTC-31DEC21-36000-C,C
0,1614297600,ok,0.66,0.66,0.66,0,0.66,2/25/2021 18:00,BTC-31DEC21-36000-C,C
0,1614384000,ok,0.66,0.66,0.66,0,0.66,2/26/2021 18:00,BTC-31DEC21-36000-C,C
0,1614470400,ok,0.66,0.66,0.66,0,0.66,2/27/2021 18:00,BTC-31DEC21-36000-C,C
0,1614556800,ok,0.66,0.66,0.66,0,0.66,2/28/2021 18:00,BTC-31DEC21-36000-C,C
0,1614643200,ok,0.66,0.66,0.66,0,0.66,3/1/2021 18:00,BTC-31DEC21-36000-C,C
8.9,1614729600,ok,0.6535,0.6535,0.6535,5.81615,0.6535,3/2/2021 18:00,BTC-31DEC21-36000-C,C
16.1,1614816000,ok,0.6535,0.6535,0.6535,10.52135,0.6535,3/3/2021 18:00,BTC-31DEC21-36000-C,C
0,1614902400,ok,0.6535,0.6535,0.6535,0,0.6535,3/4/2021 18:00,BTC-31DEC21-36000-C,C
0.4,1614988800,ok,0.656,0.656,0.656,0.2624,0.656,3/5/2021 18:00,BTC-31DEC21-36000-C,C
2.3,1615075200,ok,0.36,0.36,0.36,0.828,0.36,3/6/2021 18:00,BTC-31DEC21-36000-C,C
0,1615161600,ok,0.36,0.36,0.36,0,0.36,3/7/2021 18:00,BTC-31DEC21-36000-C,C
0,1615248000,ok,0.36,0.36,0.36,0,0.36,3/8/2021 18:00,BTC-31DEC21-36000-C,C
1,1615334400,ok,0.66,0.66,0.66,0.66,0.66,3/9/2021 18:00,BTC-31DEC21-36000-C,C
0,1615420800,ok,0.66,0.66,0.66,0,0.66,3/10/2021 18:00,BTC-31DEC21-36000-C,C
50,1615507200,ok,0.66,0.66,0.66,33,0.66,3/11/2021 18:00,BTC-31DEC21-36000-C,C
1,1615593600,ok,0.66,0.66,0.66,0.66,0.66,3/12/2021 18:00,BTC-31DEC21-36000-C,C
0.4,1615680000,ok,0.66,0.66,0.66,0.264,0.66,3/13/2021 18:00,BTC-31DEC21-36000-C,C
0,1615766400,ok,0.66,0.66,0.66,0,0.66,3/14/2021 19:00,BTC-31DEC21-36000-C,C
0,1615852800,ok,0.66,0.66,0.66,0,0.66,3/15/2021 19:00,BTC-31DEC21-36000-C,C
0,1615939200,ok,0.66,0.66,0.66,0,0.66,3/16/2021 19:00,BTC-31DEC21-36000-C,C
0.2,1616025600,ok,0.66,0.66,0.66,0.132,0.66,3/17/2021 19:00,BTC-31DEC21-36000-C,C
0,1616112000,ok,0.66,0.66,0.66,0,0.66,3/18/2021 19:00,BTC-31DEC21-36000-C,C
10,1616198400,ok,0.6595,0.6595,0.66,6.5975,0.66,3/19/2021 19:00,BTC-31DEC21-36000-C,C
0,1616284800,ok,0.66,0.66,0.66,0,0.66,3/20/2021 19:00,BTC-31DEC21-36000-C,C
1.5,1616371200,ok,0.66,0.66,0.66,0.99,0.66,3/21/2021 19:00,BTC-31DEC21-36000-C,C
0,1616457600,ok,0.66,0.66,0.66,0,0.66,3/22/2021 19:00,BTC-31DEC21-36000-C,C
0,1616544000,ok,0.66,0.66,0.66,0,0.66,3/23/2021 19:00,BTC-31DEC21-36000-C,C
1,1616630400,ok,0.66,0.66,0.66,0.66,0.66,3/24/2021 19:00,BTC-31DEC21-36000-C,C
0.1,1616716800,ok,0.6505,0.6505,0.6505,0.06505,0.6505,3/25/2021 19:00,BTC-31DEC21-36000-C,C
0.5,1616803200,ok,0.6405,0.6405,0.6405,0.32025,0.6405,3/26/2021 19:00,BTC-31DEC21-36000-C,C
0,1616889600,ok,0.6405,0.6405,0.6405,0,0.6405,3/27/2021 19:00,BTC-31DEC21-36000-C,C
0,1616976000,ok,0.6405,0.6405,0.6405,0,0.6405,3/28/2021 19:00,BTC-31DEC21-36000-C,C
0,1617062400,ok,0.6405,0.6405,0.6405,0,0.6405,3/29/2021 19:00,BTC-31DEC21-36000-C,C
0,1617148800,ok,0.6405,0.6405,0.6405,0,0.6405,3/30/2021 19:00,BTC-31DEC21-36000-C,C
0.5,1617235200,ok,0.6515,0.6515,0.6515,0.32575,0.6515,3/31/2021 19:00,BTC-31DEC21-36000-C,C
1,1617321600,ok,0.66,0.66,0.66,0.66,0.66,4/1/2021 19:00,BTC-31DEC21-36000-C,C
0,1617408000,ok,0.66,0.66,0.66,0,0.66,4/2/2021 19:00,BTC-31DEC21-36000-C,C
0,1617494400,ok,0.66,0.66,0.66,0,0.66,4/3/2021 19:00,BTC-31DEC21-36000-C,C
0,1617580800,ok,0.66,0.66,0.66,0,0.66,4/4/2021 19:00,BTC-31DEC21-36000-C,C
0,1617667200,ok,0.66,0.66,0.66,0,0.66,4/5/2021 19:00,BTC-31DEC21-36000-C,C
637.8,1617753600,ok,0.66,0.66,0.66,420.948,0.66,4/6/2021 19:00,BTC-31DEC21-36000-C,C
2,1617840000,ok,0.5,0.5,0.66,1.16,0.66,4/7/2021 19:00,BTC-31DEC21-36000-C,C
0,1617926400,ok,0.66,0.66,0.66,0,0.66,4/8/2021 19:00,BTC-31DEC21-36000-C,C
0,1618012800,ok,0.66,0.66,0.66,0,0.66,4/9/2021 19:00,BTC-31DEC21-36000-C,C
1,1618099200,ok,0.55,0.55,0.55,0.55,0.55,4/10/2021 19:00,BTC-31DEC21-36000-C,C
55.3,1618185600,ok,0.5,0.5,0.5,27.65,0.5,4/11/2021 19:00,BTC-31DEC21-36000-C,C
62.9,1618272000,ok,0.5,0.5,0.66,41.05,0.66,4/12/2021 19:00,BTC-31DEC21-36000-C,C
1.3,1618358400,ok,0.5,0.5,0.5,0.65,0.5,4/13/2021 19:00,BTC-31DEC21-36000-C,C
0,1618444800,ok,0.5,0.5,0.5,0,0.5,4/14/2021 19:00,BTC-31DEC21-36000-C,C
0,1618531200,ok,0.5,0.5,0.5,0,0.5,4/15/2021 19:00,BTC-31DEC21-36000-C,C
41.5,1618617600,ok,0.5,0.5,0.66,23.15,0.5,4/16/2021 19:00,BTC-31DEC21-36000-C,C
1,1618704000,ok,0.6545,0.6545,0.6545,0.6545,0.6545,4/17/2021 19:00,BTC-31DEC21-36000-C,C
0,1618790400,ok,0.6545,0.6545,0.6545,0,0.6545,4/18/2021 19:00,BTC-31DEC21-36000-C,C
6,1618876800,ok,0.506,0.506,0.506,3.036,0.506,4/19/2021 19:00,BTC-31DEC21-36000-C,C
0,1618963200,ok,0.506,0.506,0.506,0,0.506,4/20/2021 19:00,BTC-31DEC21-36000-C,C
0,1619049600,ok,0.506,0.506,0.506,0,0.506,4/21/2021 19:00,BTC-31DEC21-36000-C,C
0.1,1619136000,ok,0.6325,0.6325,0.6325,0.06325,0.6325,4/22/2021 19:00,BTC-31DEC21-36000-C,C
0,1619222400,ok,0.6325,0.6325,0.6325,0,0.6325,4/23/2021 19:00,BTC-31DEC21-36000-C,C
6,1619308800,ok,0.629,0.629,0.629,3.774,0.629,4/24/2021 19:00,BTC-31DEC21-36000-C,C
0,1619395200,ok,0.629,0.629,0.629,0,0.629,4/25/2021 19:00,BTC-31DEC21-36000-C,C
1,1619481600,ok,0.66,0.66,0.66,0.66,0.66,4/26/2021 19:00,BTC-31DEC21-36000-C,C
1,1619568000,ok,0.66,0.66,0.66,0.66,0.66,4/27/2021 19:00,BTC-31DEC21-36000-C,C
0,1619654400,ok,0.66,0.66,0.66,0,0.66,4/28/2021 19:00,BTC-31DEC21-36000-C,C
0,1619740800,ok,0.66,0.66,0.66,0,0.66,4/29/2021 19:00,BTC-31DEC21-36000-C,C
0,1619827200,ok,0.66,0.66,0.66,0,0.66,4/30/2021 19:00,BTC-31DEC21-36000-C,C
0,1619913600,ok,0.66,0.66,0.66,0,0.66,5/1/2021 19:00,BTC-31DEC21-36000-C,C
1.1,1620000000,ok,0.66,0.66,0.66,0.726,0.66,5/2/2021 19:00,BTC-31DEC21-36000-C,C
0,1620086400,ok,0.66,0.66,0.66,0,0.66,5/3/2021 19:00,BTC-31DEC21-36000-C,C
0.1,1620172800,ok,0.647,0.647,0.647,0.0647,0.647,5/4/2021 19:00,BTC-31DEC21-36000-C,C
0,1620259200,ok,0.647,0.647,0.647,0,0.647,5/5/2021 19:00,BTC-31DEC21-36000-C,C
9.5,1620345600,ok,0.277,0.277,0.277,2.6315,0.277,5/6/2021 19:00,BTC-31DEC21-36000-C,C
15.5,1620432000,ok,0.277,0.277,0.277,4.2935,0.277,5/7/2021 19:00,BTC-31DEC21-36000-C,C
0,1620518400,ok,0.277,0.277,0.277,0,0.277,5/8/2021 19:00,BTC-31DEC21-36000-C,C
1,1620604800,ok,0.66,0.66,0.66,0.66,0.66,5/9/2021 19:00,BTC-31DEC21-36000-C,C
0,1620691200,ok,0.66,0.66,0.66,0,0.66,5/10/2021 19:00,BTC-31DEC21-36000-C,C
1,1620777600,ok,0.66,0.66,0.66,0.66,0.66,5/11/2021 19:00,BTC-31DEC21-36000-C,C
2.2,1620864000,ok,0.66,0.5,0.66,1.436,0.5,5/12/2021 19:00,BTC-31DEC21-36000-C,C
0,1620950400,ok,0.5,0.5,0.5,0,0.5,5/13/2021 19:00,BTC-31DEC21-36000-C,C
0,1621036800,ok,0.5,0.5,0.5,0,0.5,5/14/2021 19:00,BTC-31DEC21-36000-C,C
0,1621123200,ok,0.5,0.5,0.5,0,0.5,5/15/2021 19:00,BTC-31DEC21-36000-C,C
0,1621209600,ok,0.5,0.5,0.5,0,0.5,5/16/2021 19:00,BTC-31DEC21-36000-C,C
0,1621296000,ok,0.5,0.5,0.5,0,0.5,5/17/2021 19:00,BTC-31DEC21-36000-C,C
0,1621382400,ok,0.5,0.5,0.5,0,0.5,5/18/2021 19:00,BTC-31DEC21-36000-C,C
0,1621468800,ok,0.5,0.5,0.5,0,0.5,5/19/2021 19:00,BTC-31DEC21-36000-C,C
1.1,1621555200,ok,0.2265,0.2265,0.4425,0.46515,0.4425,5/20/2021 19:00,BTC-31DEC21-36000-C,C
0,1621641600,ok,0.4425,0.4425,0.4425,0,0.4425,5/21/2021 19:00,BTC-31DEC21-36000-C,C
2,1621728000,ok,0.66,0.66,0.66,1.32,0.66,5/22/2021 19:00,BTC-31DEC21-36000-C,C
4.4,1621814400,ok,0.264,0.264,0.27,1.1748,0.27,5/23/2021 19:00,BTC-31DEC21-36000-C,C
1,1621900800,ok,0.2265,0.2265,0.66,0.3266,0.296,5/24/2021 19:00,BTC-31DEC21-36000-C,C
0,1621987200,ok,0.296,0.296,0.296,0,0.296,5/25/2021 19:00,BTC-31DEC21-36000-C,C
0,1622073600,ok,0.296,0.296,0.296,0,0.296,5/26/2021 19:00,BTC-31DEC21-36000-C,C
0.3,1622160000,ok,0.62,0.62,0.62,0.186,0.62,5/27/2021 19:00,BTC-31DEC21-36000-C,C
0.7,1622246400,ok,0.62,0.62,0.62,0.434,0.62,5/28/2021 19:00,BTC-31DEC21-36000-C,C
0,1622332800,ok,0.62,0.62,0.62,0,0.62,5/29/2021 19:00,BTC-31DEC21-36000-C,C
0,1622419200,ok,0.62,0.62,0.62,0,0.62,5/30/2021 19:00,BTC-31DEC21-36000-C,C
111.4,1622505600,ok,0.4,0.2,0.4,22.56,0.4,5/31/2021 19:00,BTC-31DEC21-36000-C,C
0,1622592000,ok,0.4,0.4,0.4,0,0.4,6/1/2021 19:00,BTC-31DEC21-36000-C,C
0,1622678400,ok,0.4,0.4,0.4,0,0.4,6/2/2021 19:00,BTC-31DEC21-36000-C,C
0,1622764800,ok,0.4,0.4,0.4,0,0.4,6/3/2021 19:00,BTC-31DEC21-36000-C,C
0,1622851200,ok,0.4,0.4,0.4,0,0.4,6/4/2021 19:00,BTC-31DEC21-36000-C,C
0,1622937600,ok,0.4,0.4,0.4,0,0.4,6/5/2021 19:00,BTC-31DEC21-36000-C,C
0,1623024000,ok,0.4,0.4,0.4,0,0.4,6/6/2021 19:00,BTC-31DEC21-36000-C,C
2,1621900800,ok,0.02,0.02,0.029,0.05125,0.029,5/24/2021 19:00,BTC-11JUN21-30000-P,P
0,1621987200,ok,0.029,0.029,0.029,0,0.029,5/25/2021 19:00,BTC-11JUN21-30000-P,P
8.1,1622073600,ok,0.0165,0.01,0.0165,0.10465,0.016,5/26/2021 19:00,BTC-11JUN21-30000-P,P
0,1622160000,ok,0.016,0.016,0.016,0,0.016,5/27/2021 19:00,BTC-11JUN21-30000-P,P
0,1622246400,ok,0.016,0.016,0.016,0,0.016,5/28/2021 19:00,BTC-11JUN21-30000-P,P
0,1622332800,ok,0.016,0.016,0.016,0,0.016,5/29/2021 19:00,BTC-11JUN21-30000-P,P
18.1,1622419200,ok,0.0245,0.0175,0.0245,0.35555,0.018,5/30/2021 19:00,BTC-11JUN21-30000-P,P
0.5,1622505600,ok,0.012,0.012,0.012,0.006,0.012,5/31/2021 19:00,BTC-11JUN21-30000-P,P
0,1622592000,ok,0.012,0.012,0.012,0,0.012,6/1/2021 19:00,BTC-11JUN21-30000-P,P
0,1622678400,ok,0.012,0.012,0.012,0,0.012,6/2/2021 19:00,BTC-11JUN21-30000-P,P
3.7,1622764800,ok,0.0005,0.0005,0.013,0.02825,0.0105,6/3/2021 19:00,BTC-11JUN21-30000-P,P
0,1622851200,ok,0.0105,0.0105,0.0105,0,0.0105,6/4/2021 19:00,BTC-11JUN21-30000-P,P
0,1622937600,ok,0.0105,0.0105,0.0105,0,0.0105,6/5/2021 19:00,BTC-11JUN21-30000-P,P
0.9,1623024000,ok,0.0035,0.003,0.0035,0.0031,0.003,6/6/2021 19:00,BTC-11JUN21-30000-P,P
12,1615766400,ok,0.138,0.138,0.139,1.658,0.139,3/14/2021 19:00,BTC-25JUN21-76000-C,C
0,1615852800,ok,0.139,0.139,0.139,0,0.139,3/15/2021 19:00,BTC-25JUN21-76000-C,C
5.2,1615939200,ok,0.1215,0.1175,0.1215,0.6226,0.1175,3/16/2021 19:00,BTC-25JUN21-76000-C,C
9.6,1616025600,ok,0.131,0.125,0.146,1.2588,0.125,3/17/2021 19:00,BTC-25JUN21-76000-C,C
3.4,1616112000,ok,0.112,0.112,0.1365,0.4543,0.1365,3/18/2021 19:00,BTC-25JUN21-76000-C,C
0,1616198400,ok,0.1365,0.1365,0.1365,0,0.1365,3/19/2021 19:00,BTC-25JUN21-76000-C,C
0,1616284800,ok,0.1365,0.1365,0.1365,0,0.1365,3/20/2021 19:00,BTC-25JUN21-76000-C,C
2.8,1616371200,ok,0.09,0.085,0.0985,0.2486,0.0985,3/21/2021 19:00,BTC-25JUN21-76000-C,C
0,1616457600,ok,0.0985,0.0985,0.0985,0,0.0985,3/22/2021 19:00,BTC-25JUN21-76000-C,C
4.6,1616544000,ok,0.101,0.0845,0.243,0.5599,0.2425,3/23/2021 19:00,BTC-25JUN21-76000-C,C
5.6,1616630400,ok,0.0985,0.057,0.0985,0.4176,0.0725,3/24/2021 19:00,BTC-25JUN21-76000-C,C
0,1616716800,ok,0.0725,0.0725,0.0725,0,0.0725,3/25/2021 19:00,BTC-25JUN21-76000-C,C
0,1616803200,ok,0.0725,0.0725,0.0725,0,0.0725,3/26/2021 19:00,BTC-25JUN21-76000-C,C
0,1616889600,ok,0.0725,0.0725,0.0725,0,0.0725,3/27/2021 19:00,BTC-25JUN21-76000-C,C
1.2,1616976000,ok,0.0635,0.0635,0.1115,0.10595,0.1035,3/28/2021 19:00,BTC-25JUN21-76000-C,C
4.6,1617062400,ok,0.1505,0.122,0.1505,0.61575,0.133,3/29/2021 19:00,BTC-25JUN21-76000-C,C
2.4,1617148800,ok,0.098,0.076,0.1415,0.22755,0.1415,3/30/2021 19:00,BTC-25JUN21-76000-C,C
15.8,1617235200,ok,0.133,0.087,0.168,2.2519,0.1445,3/31/2021 19:00,BTC-25JUN21-76000-C,C
3.2,1617321600,ok,0.159,0.159,0.1915,0.52645,0.1875,4/1/2021 19:00,BTC-25JUN21-76000-C,C
0,1617408000,ok,0.1875,0.1875,0.1875,0,0.1875,4/2/2021 19:00,BTC-25JUN21-76000-C,C
0,1617494400,ok,0.1875,0.1875,0.1875,0,0.1875,4/3/2021 19:00,BTC-25JUN21-76000-C,C
0,1617580800,ok,0.1875,0.1875,0.1875,0,0.1875,4/4/2021 19:00,BTC-25JUN21-76000-C,C
0.9,1617667200,ok,0.1355,0.129,0.1355,0.11745,0.129,4/5/2021 19:00,BTC-25JUN21-76000-C,C
2.4,1617753600,ok,0.149,0.1045,0.169,0.3218,0.108,4/6/2021 19:00,BTC-25JUN21-76000-C,C
0.5,1617840000,ok,0.1095,0.1025,0.1095,0.0526,0.1025,4/7/2021 19:00,BTC-25JUN21-76000-C,C
0,1617926400,ok,0.1025,0.1025,0.1025,0,0.1025,4/8/2021 19:00,BTC-25JUN21-76000-C,C
0,1618012800,ok,0.1025,0.1025,0.1025,0,0.1025,4/9/2021 19:00,BTC-25JUN21-76000-C,C
0,1618099200,ok,0.1025,0.1025,0.1025,0,0.1025,4/10/2021 19:00,BTC-25JUN21-76000-C,C
6.8,1618185600,ok,0.138,0.138,0.138,0.9384,0.138,4/11/2021 19:00,BTC-25JUN21-76000-C,C
0,1618272000,ok,0.138,0.138,0.138,0,0.138,4/12/2021 19:00,BTC-25JUN21-76000-C,C
0,1618358400,ok,0.138,0.138,0.138,0,0.138,4/13/2021 19:00,BTC-25JUN21-76000-C,C
41.1,1618444800,ok,0.127,0.115,0.153,5.2299,0.153,4/14/2021 19:00,BTC-25JUN21-76000-C,C
0,1618531200,ok,0.153,0.153,0.153,0,0.153,4/15/2021 19:00,BTC-25JUN21-76000-C,C
0,1618617600,ok,0.153,0.153,0.153,0,0.153,4/16/2021 19:00,BTC-25JUN21-76000-C,C
0,1618704000,ok,0.153,0.153,0.153,0,0.153,4/17/2021 19:00,BTC-25JUN21-76000-C,C
0,1618790400,ok,0.153,0.153,0.153,0,0.153,4/18/2021 19:00,BTC-25JUN21-76000-C,C
310.8,1618876800,ok,0.0925,0.053,0.135,24.5318,0.09,4/19/2021 19:00,BTC-25JUN21-76000-C,C
0,1618963200,ok,0.09,0.09,0.09,0,0.09,4/20/2021 19:00,BTC-25JUN21-76000-C,C
0,1619049600,ok,0.09,0.09,0.09,0,0.09,4/21/2021 19:00,BTC-25JUN21-76000-C,C
0,1619136000,ok,0.09,0.09,0.09,0,0.09,4/22/2021 19:00,BTC-25JUN21-76000-C,C
0,1619222400,ok,0.09,0.09,0.09,0,0.09,4/23/2021 19:00,BTC-25JUN21-76000-C,C
0,1619308800,ok,0.09,0.09,0.09,0,0.09,4/24/2021 19:00,BTC-25JUN21-76000-C,C
0,1619395200,ok,0.09,0.09,0.09,0,0.09,4/25/2021 19:00,BTC-25JUN21-76000-C,C
0,1619481600,ok,0.09,0.09,0.09,0,0.09,4/26/2021 19:00,BTC-25JUN21-76000-C,C
37.9,1619568000,ok,0.0425,0.0315,0.3815,5.7638,0.0725,4/27/2021 19:00,BTC-25JUN21-76000-C,C
4.7,1619654400,ok,0.0235,0.008,0.198,0.35445,0.0605,4/28/2021 19:00,BTC-25JUN21-76000-C,C
0,1619740800,ok,0.0605,0.0605,0.0605,0,0.0605,4/29/2021 19:00,BTC-25JUN21-76000-C,C
0,1619827200,ok,0.0605,0.0605,0.0605,0,0.0605,4/30/2021 19:00,BTC-25JUN21-76000-C,C
0,1619913600,ok,0.0605,0.0605,0.0605,0,0.0605,5/1/2021 19:00,BTC-25JUN21-76000-C,C
0.3,1620000000,ok,0.061,0.061,0.061,0.0183,0.061,5/2/2021 19:00,BTC-25JUN21-76000-C,C
0,1620086400,ok,0.061,0.061,0.061,0,0.061,5/3/2021 19:00,BTC-25JUN21-76000-C,C
0.8,1620172800,ok,0.021,0.021,0.021,0.0168,0.021,5/4/2021 19:00,BTC-25JUN21-76000-C,C
0,1620259200,ok,0.021,0.021,0.021,0,0.021,5/5/2021 19:00,BTC-25JUN21-76000-C,C
100,1620345600,ok,0.328,0.328,0.328,32.8,0.328,5/6/2021 19:00,BTC-25JUN21-76000-C,C
0,1620432000,ok,0.328,0.328,0.328,0,0.328,5/7/2021 19:00,BTC-25JUN21-76000-C,C
0,1620518400,ok,0.328,0.328,0.328,0,0.328,5/8/2021 19:00,BTC-25JUN21-76000-C,C
2000,1620604800,ok,0.059,0.059,0.291,167.24,0.0955,5/9/2021 19:00,BTC-25JUN21-76000-C,C
9,1620691200,ok,0.072,0.072,0.072,0.648,0.072,5/10/2021 19:00,BTC-25JUN21-76000-C,C
0.3,1620777600,ok,0.036,0.036,0.036,0.0108,0.036,5/11/2021 19:00,BTC-25JUN21-76000-C,C
0,1620864000,ok,0.036,0.036,0.036,0,0.036,5/12/2021 19:00,BTC-25JUN21-76000-C,C
0,1620950400,ok,0.036,0.036,0.036,0,0.036,5/13/2021 19:00,BTC-25JUN21-76000-C,C
0,1621036800,ok,0.036,0.036,0.036,0,0.036,5/14/2021 19:00,BTC-25JUN21-76000-C,C
0,1621123200,ok,0.036,0.036,0.036,0,0.036,5/15/2021 19:00,BTC-25JUN21-76000-C,C
0,1621209600,ok,0.036,0.036,0.036,0,0.036,5/16/2021 19:00,BTC-25JUN21-76000-C,C
4.8,1621296000,ok,0.021,0.016,0.021,0.0916,0.018,5/17/2021 19:00,BTC-25JUN21-76000-C,C
0,1621382400,ok,0.018,0.018,0.018,0,0.018,5/18/2021 19:00,BTC-25JUN21-76000-C,C
0,1621468800,ok,0.018,0.018,0.018,0,0.018,5/19/2021 19:00,BTC-25JUN21-76000-C,C
0,1621555200,ok,0.018,0.018,0.018,0,0.018,5/20/2021 19:00,BTC-25JUN21-76000-C,C
0,1621641600,ok,0.018,0.018,0.018,0,0.018,5/21/2021 19:00,BTC-25JUN21-76000-C,C
0,1621728000,ok,0.018,0.018,0.018,0,0.018,5/22/2021 19:00,BTC-25JUN21-76000-C,C
0,1621814400,ok,0.018,0.018,0.018,0,0.018,5/23/2021 19:00,BTC-25JUN21-76000-C,C
0.8,1621900800,ok,0.0085,0.0085,0.0085,0.0068,0.0085,5/24/2021 19:00,BTC-25JUN21-76000-C,C
0,1621987200,ok,0.0085,0.0085,0.0085,0,0.0085,5/25/2021 19:00,BTC-25JUN21-76000-C,C
0,1622073600,ok,0.0085,0.0085,0.0085,0,0.0085,5/26/2021 19:00,BTC-25JUN21-76000-C,C
0,1622160000,ok,0.0085,0.0085,0.0085,0,0.0085,5/27/2021 19:00,BTC-25JUN21-76000-C,C
0,1622246400,ok,0.0085,0.0085,0.0085,0,0.0085,5/28/2021 19:00,BTC-25JUN21-76000-C,C
0,1622332800,ok,0.0085,0.0085,0.0085,0,0.0085,5/29/2021 19:00,BTC-25JUN21-76000-C,C
0,1622419200,ok,0.0085,0.0085,0.0085,0,0.0085,5/30/2021 19:00,BTC-25JUN21-76000-C,C
0,1622505600,ok,0.0085,0.0085,0.0085,0,0.0085,5/31/2021 19:00,BTC-25JUN21-76000-C,C
0,1622592000,ok,0.0085,0.0085,0.0085,0,0.0085,6/1/2021 19:00,BTC-25JUN21-76000-C,C
0,1622678400,ok,0.0085,0.0085,0.0085,0,0.0085,6/2/2021 19:00,BTC-25JUN21-76000-C,C
0,1622764800,ok,0.0085,0.0085,0.0085,0,0.0085,6/3/2021 19:00,BTC-25JUN21-76000-C,C
0,1622851200,ok,0.0085,0.0085,0.0085,0,0.0085,6/4/2021 19:00,BTC-25JUN21-76000-C,C
0,1622937600,ok,0.0085,0.0085,0.0085,0,0.0085,6/5/2021 19:00,BTC-25JUN21-76000-C,C
7.2,1623024000,ok,0.0265,0.0185,0.0265,0.1614,0.022,6/6/2021 19:00,BTC-25JUN21-76000-C,C
10,1622419200,ok,0.0535,0.044,0.0635,0.5678,0.044,5/30/2021 19:00,BTC-18JUN21-40000-C,C
0.4,1622505600,ok,0.0435,0.0435,0.0435,0.0174,0.0435,5/31/2021 19:00,BTC-18JUN21-40000-C,C
0,1622592000,ok,0.0435,0.0435,0.0435,0,0.0435,6/1/2021 19:00,BTC-18JUN21-40000-C,C
17.8,1622678400,ok,0.069,0.049,0.069,1.02625,0.0495,6/2/2021 19:00,BTC-18JUN21-40000-C,C
0.4,1622764800,ok,0.043,0.0005,0.043,0.0087,0.0005,6/3/2021 19:00,BTC-18JUN21-40000-C,C
0,1622851200,ok,0.0005,0.0005,0.0005,0,0.0005,6/4/2021 19:00,BTC-18JUN21-40000-C,C
0,1622937600,ok,0.0005,0.0005,0.0005,0,0.0005,6/5/2021 19:00,BTC-18JUN21-40000-C,C
4.2,1623024000,ok,0.028,0.018,0.03,0.1082,0.025,6/6/2021 19:00,BTC-18JUN21-40000-C,C
0.2,1601683200,ok,0.3,0.3,0.3,0.06,0.3,10/2/2020 19:00,BTC-25JUN21-12000-P,P
0,1601769600,ok,0.3,0.3,0.3,0,0.3,10/3/2020 19:00,BTC-25JUN21-12000-P,P
